moment,0.0010140696,0.0010041687
perfectli,0.0003590192,0.0001088447
tear,0.0001259725,0.0000983115
superfici,0.0000598376,0.0000772450
nuditi,0.0000629868,0.0001123558
scenario,0.0000629868,0.0000596896
attack,0.0003117800,0.0002492877
humour,0.0001259725,0.0001018225
attach,0.0000000012,0.0000667118
shout,0.0000661361,0.0001369333
mindless,0.0000000012,0.0000737339
graphic,0.0001732117,0.0001193779
creation,0.0001133753,0.0000596896
think,0.0013793861,0.0018292713
team,0.0004283034,0.0005547512
speech,0.0001795102,0.0000912893
watch,0.0014801631,0.0016537176
lyric,0.0000661361,0.0000000014
deliber,0.0000535390,0.0000000014
quit,0.0010739059,0.0007092385
kenobi,0.0000566883,0.0000000014
thing,0.0020344365,0.0024121097
fashion,0.0002550930,0.0001579997
supernatur,0.0000535390,0.0000596896
won't,0.0003432728,0.0003370645
definit,0.0003905120,0.0002492877
spencer,0.0000629868,0.0000000014
anni,0.0001165246,0.0000702229
startl,0.0000724347,0.0000000014
they'r,0.0004660948,0.0007022163
lie,0.0000724347,0.0000000014
they'v,0.0000566883,0.0000702229
anna,0.0001133753,0.0000000014
kevin,0.0003621685,0.0004915518
lip,0.0000000012,0.0000667118
entir,0.0007337836,0.0007162606
shoot,0.0002834365,0.0003511088
liz,0.0000000012,0.0000772450
schumach,0.0000000012,0.0001650219
homer,0.0000976289,0.0000000014
they'd,0.0000000012,0.0000632007
budget,0.0001889581,0.0003089759
advertis,0.0000566883,0.0000000014
doubl,0.0001448681,0.0002071548
actual,0.0012250714,0.0014781638
tension,0.0002015552,0.0001895994
glass,0.0000598376,0.0000842672
eric,0.0000661361,0.0001123558
doubt,0.0003527207,0.0002211991
hopefulli,0.0000787332,0.0000632007
verbal,0.0000566883,0.0000000014
merit,0.0000000012,0.0000632007
develop,0.0005164832,0.0005196404
godzilla,0.0000000012,0.0003581310
importantli,0.0000850318,0.0000596896
page,0.0000000012,0.0000807561
pacino,0.0000535390,0.0000596896
full,0.0004660948,0.0004669743
delici,0.0000692854,0.0000000014
scientist,0.0001480174,0.0001650219
concept,0.0001984059,0.0001720440
becaus,0.0022139455,0.0022154895
awar,0.0001196739,0.0000842672
unforgett,0.0000535390,0.0000000014
awak,0.0000000012,0.0000737339
destini,0.0000598376,0.0000000014
stark,0.0000598376,0.0000000014
stare,0.0000000012,0.0000877782
precis,0.0001070768,0.0000000014
pain,0.0002267494,0.0002176880
disnei,0.0005574239,0.0002492877
center,0.0001795102,0.0001579997
start,0.0009006955,0.0011095010
teen,0.0002173016,0.0003511088
bicker,0.0000000012,0.0000632007
pair,0.0001669131,0.0001931105
equal,0.0003023322,0.0001544887
stylish,0.0000598376,0.0000702229
awai,0.0008629041,0.0008918144
fallen,0.0000850318,0.0000632007
marvel,0.0001070768,0.0000596896
1960,0.0000944796,0.0000000014
fund,0.0000629868,0.0000000014
watson,0.0000787332,0.0000000014
paid,0.0000598376,0.0000737339
anywher,0.0000000012,0.0001299111
short,0.0004692440,0.0003686642
cauldron,0.0001291217,0.0000000014
financi,0.0000755840,0.0000000014
unusu,0.0001196739,0.0000702229
bibl,0.0000535390,0.0000000014
rebecca,0.0000000012,0.0000737339
studio,0.0002519437,0.0003475978
homag,0.0000755840,0.0000667118
three,0.0008880984,0.0009374583
lousi,0.0000000012,0.0000702229
glanc,0.0000566883,0.0000000014
climb,0.0000000012,0.0000596896
cowboi,0.0001259725,0.0000667118
1970,0.0000881811,0.0000000014
tongu,0.0000000012,0.0000772450
golden,0.0000818825,0.0000000014
season,0.0001417189,0.0001053336
heavili,0.0000629868,0.0001193779
enter,0.0002361973,0.0001509776
cameron,0.0003684671,0.0000877782
1990,0.0000724347,0.0000000014
goodman,0.0000881811,0.0000000014
preced,0.0000535390,0.0000000014
psychot,0.0000598376,0.0000667118
depalma,0.0000000012,0.0000667118
memori,0.0002078537,0.0001264001
elliot,0.0000629868,0.0000000014
1980,0.0000755840,0.0000632007
destroi,0.0002393466,0.0002492877
quot,0.0000598376,0.0000912893
recogn,0.0001637638,0.0001018225
angela,0.0000566883,0.0000000014
bright,0.0001291217,0.0001439554
anti,0.0001543160,0.0000737339
unknown,0.0000850318,0.0000842672
1998,0.0001606145,0.0001579997
lot,0.0010392638,0.0011621671
dolor,0.0000566883,0.0000000014
1997,0.0001700624,0.0001334222
1996,0.0000818825,0.0000983115
1995,0.0000755840,0.0001018225
1994,0.0000598376,0.0000000014
1993,0.0000535390,0.0000737339
low,0.0002550930,0.0003124870
antz,0.0001039275,0.0000000014
cinematographi,0.0002267494,0.0001404444
1999,0.0001385696,0.0001299111
meant,0.0000881811,0.0001685330
darryl,0.0000000012,0.0000596896
doll,0.0000566883,0.0000702229
mildli,0.0000000012,0.0000772450
blown,0.0000000012,0.0000737339
lifestyl,0.0000629868,0.0000000014
fiona,0.0000881811,0.0000000014
perspect,0.0001228232,0.0000667118
fellow,0.0001511667,0.0001369333
pauli,0.0000724347,0.0000702229
erot,0.0000598376,0.0000877782
door,0.0002110030,0.0002457766
quick,0.0001826595,0.0002071548
doom,0.0001039275,0.0000948004
dad,0.0001070768,0.0001228890
tell,0.0009762782,0.0009901244
husband,0.0003842135,0.0003230202
dai,0.0013699383,0.0012885658
dan,0.0000598376,0.0000667118
shown,0.0001669131,0.0001650219
courtroom,0.0000976289,0.0000737339
jordan,0.0000850318,0.0000000014
magazin,0.0000818825,0.0000807561
religi,0.0000944796,0.0000632007
affair,0.0001511667,0.0001334222
suppos,0.0002771379,0.0008602147
island,0.0001700624,0.0002211991
liter,0.0001385696,0.0001650219
particular,0.0002078537,0.0001755551
monica,0.0000000012,0.0000596896
water,0.0002739886,0.0003265313
done,0.0006770966,0.0005933730
slasher,0.0000724347,0.0001615108
corps,0.0000000012,0.0000702229
psychlo,0.0000000012,0.0001228890
countless,0.0000000012,0.0000877782
friendli,0.0000881811,0.0000667118
superman,0.0000000012,0.0000632007
achiev,0.0002582422,0.0001720440
scienc,0.0004251541,0.0002282212
tens,0.0000944796,0.0000000014
entertain,0.0008755012,0.0006776388
adequ,0.0000598376,0.0000772450
mike,0.0002361973,0.0001018225
part,0.0011998771,0.0012920769
mafia,0.0000535390,0.0000000014
suicid,0.0001039275,0.0001193779
wildli,0.0000598376,0.0000596896
unexpect,0.0000818825,0.0000842672
tend,0.0001165246,0.0000807561
east,0.0000000012,0.0000596896
dora,0.0000566883,0.0000000014
relief,0.0001291217,0.0001193779
pari,0.0000000012,0.0001264001
easi,0.0003054814,0.0002633320
park,0.0002330480,0.0002352434
built,0.0000944796,0.0000772450
nello,0.0000755840,0.0000000014
diamond,0.0000724347,0.0000912893
third,0.0002456451,0.0002843984
dramat,0.0003212278,0.0002633320
build,0.0003558699,0.0002738652
wallac,0.0000913304,0.0000000014
earn,0.0000976289,0.0001299111
further,0.0001889581,0.0001755551
luc,0.0000000012,0.0000596896
awesom,0.0000724347,0.0000000014
ident,0.0001417189,0.0001509776
addit,0.0001669131,0.0001685330
intellig,0.0004503484,0.0003721753
couldn't,0.0002015552,0.0003370645
divorc,0.0000661361,0.0000667118
path,0.0001354203,0.0000912893
crack,0.0001070768,0.0001228890
record,0.0001637638,0.0001404444
crisi,0.0001133753,0.0000000014
chicago,0.0000692854,0.0000632007
cuba,0.0000976289,0.0000000014
crisp,0.0000535390,0.0000000014
inan,0.0000000012,0.0001158668
pass,0.0002708394,0.0003721753
past,0.0005007368,0.0004318636
mile,0.0001858088,0.0000772450
mild,0.0000535390,0.0000000014
impact,0.0001858088,0.0001860883
shock,0.0002771379,0.0002317323
bill,0.0003338250,0.0002527988
especi,0.0006928430,0.0004704854
whose,0.0006267081,0.0005126183
mill,0.0000598376,0.0000000014
lesbian,0.0000535390,0.0000737339
carefulli,0.0000787332,0.0000000014
adult,0.0003401235,0.0002036437
descript,0.0000535390,0.0000000014
treatment,0.0000661361,0.0000737339
denis,0.0000629868,0.0000000014
sentenc,0.0000787332,0.0000737339
thriller,0.0003590192,0.0005477290
grasp,0.0000598376,0.0000000014
inde,0.0002078537,0.0001439554
hotel,0.0001228232,0.0001158668
term,0.0002330480,0.0001509776
celebr,0.0001606145,0.0001228890
indi,0.0000000012,0.0000632007
volcano,0.0000000012,0.0000772450
brad,0.0000850318,0.0000702229
mine,0.0000755840,0.0001825773
mind,0.0007715750,0.0007127495
waitress,0.0000629868,0.0000000014
kubrick,0.0000818825,0.0000000014
right,0.0012030264,0.0010217241
opposit,0.0001448681,0.0001439554
insid,0.0002645408,0.0002001326
stage,0.0002393466,0.0002071548
cynic,0.0000913304,0.0000807561
borrow,0.0001007782,0.0000737339
paul,0.0002582422,0.0003581310
under,0.0004314527,0.0005512401
desert,0.0001291217,0.0001053336
deserv,0.0003716163,0.0002422655
did,0.0008629041,0.0012288775
onscreen,0.0000000012,0.0000702229
ryan,0.0003338250,0.0002247102
die,0.0002613915,0.0002808873
london,0.0000881811,0.0000807561
hollywood,0.0007778735,0.0006741277
dig,0.0000000012,0.0000772450
fienn,0.0000913304,0.0000000014
down,0.0012439671,0.0013412319
capon,0.0000535390,0.0000000014
elabor,0.0000724347,0.0000983115
later,0.0005101847,0.0004985740
habit,0.0000000012,0.0000632007
margaret,0.0001007782,0.0000000014
bird,0.0001007782,0.0000596896
clue,0.0000881811,0.0001264001
legal,0.0000818825,0.0000000014
club,0.0001669131,0.0002387545
forgotten,0.0000787332,0.0001088447
test,0.0001448681,0.0001755551
brown,0.0002173016,0.0001053336
month,0.0002047045,0.0002211991
monti,0.0000724347,0.0000000014
murrai,0.0000755840,0.0000596896
final,0.0012124743,0.0009971466
nude,0.0000000012,0.0000632007
cring,0.0000000012,0.0000596896
distract,0.0001543160,0.0001509776
occasion,0.0002487944,0.0002563098
mobster,0.0000566883,0.0000000014
virtual,0.0002015552,0.0001966216
rather,0.0008660534,0.0007864821
back,0.0015053573,0.0014465642
kline,0.0000000012,0.0000702229
endless,0.0000598376,0.0000912893
compani,0.0002865858,0.0002527988
miss,0.0003936613,0.0005336847
pound,0.0000000012,0.0000596896
load,0.0000787332,0.0000912893
journei,0.0001826595,0.0000877782
bite,0.0000661361,0.0000912893
nuclear,0.0001543160,0.0000702229
human,0.0010298160,0.0007724378
ingredi,0.0000598376,0.0000632007
coincid,0.0000000012,0.0000596896
henri,0.0002173016,0.0000842672
custom,0.0000881811,0.0000000014
robinson,0.0000000012,0.0000877782
length,0.0001637638,0.0001615108
babi,0.0001826595,0.0002176880
priest,0.0000000012,0.0000983115
grand,0.0001417189,0.0000807561
babe,0.0001259725,0.0000948004
beach,0.0001133753,0.0000877782
interpret,0.0000818825,0.0000000014
tommi,0.0001007782,0.0000877782
worthi,0.0001480174,0.0001053336
relat,0.0001606145,0.0001720440
grant,0.0001480174,0.0002211991
farquaad,0.0000755840,0.0000000014
devot,0.0000913304,0.0000877782
convers,0.0001322710,0.0001264001
ignor,0.0001543160,0.0001228890
construct,0.0001070768,0.0000632007
thirteenth,0.0000755840,0.0000000014
attempt,0.0005416775,0.0009725691
charisma,0.0000598376,0.0000000014
influenc,0.0001228232,0.0000000014
relish,0.0000566883,0.0000000014
stale,0.0000000012,0.0000737339
stalk,0.0000000012,0.0001264001
lock,0.0000629868,0.0000000014
mimic,0.0000000012,0.0000667118
pitch,0.0000535390,0.0000772450
fear,0.0003338250,0.0002176880
episod,0.0001858088,0.0002036437
curti,0.0000598376,0.0000000014
made,0.0012471163,0.0016010515
texa,0.0000661361,0.0000807561
manag,0.0006204095,0.0006460391
warner,0.0000000012,0.0000737339
juliet,0.0000535390,0.0000000014
field,0.0001669131,0.0001474665
palma,0.0000000012,0.0000842672
doe,0.0022139455,0.0020258915
maniac,0.0000000012,0.0000632007
dog,0.0004723933,0.0004459079
upset,0.0000724347,0.0000000014
don,0.0001070768,0.0001895994
thief,0.0000000012,0.0000807561
skin,0.0000692854,0.0001369333
unfortun,0.0003936613,0.0007478603
skip,0.0000000012,0.0000983115
baldwin,0.0000944796,0.0001228890
twenti,0.0001795102,0.0001650219
mention,0.0002550930,0.0003546199
mad,0.0001448681,0.0001685330
cult,0.0001291217,0.0000877782
mai,0.0012975048,0.0010147020
known,0.0004251541,0.0003616421
crime,0.0003212278,0.0002879095
man,0.0019368088,0.0017590498
stand,0.0004440498,0.0004529300
surround,0.0001858088,0.0001193779
mar,0.0001196739,0.0003721753
insan,0.0001007782,0.0000667118
variou,0.0002298987,0.0001895994
frankenstein,0.0000787332,0.0000000014
max,0.0001763609,0.0002563098
forward,0.0001196739,0.0001685330
darth,0.0000661361,0.0000000014
urg,0.0000629868,0.0000596896
climact,0.0000755840,0.0000807561
suprem,0.0000535390,0.0000000014
addict,0.0000818825,0.0000772450
intrigu,0.0001889581,0.0001544887
pretenti,0.0000000012,0.0000877782
feet,0.0000818825,0.0001334222
opera,0.0001133753,0.0000912893
mail,0.0000850318,0.0000000014
subject,0.0003495714,0.0002633320
feel,0.0014329239,0.0012148332
edward,0.0002393466,0.0001088447
main,0.0005038861,0.0005933730
convent,0.0001700624,0.0001018225
strip,0.0000755840,0.0000983115
karen,0.0000755840,0.0000667118
conveni,0.0000535390,0.0001193779
commun,0.0002361973,0.0001404444
exactli,0.0003810642,0.0003827085
credit,0.0004220048,0.0005758176
alter,0.0000850318,0.0000000014
brook,0.0000818825,0.0000702229
ideal,0.0001354203,0.0000000014
dry,0.0000755840,0.0000772450
aspir,0.0000598376,0.0000667118
maguir,0.0000661361,0.0000000014
failur,0.0000724347,0.0001650219
stahl,0.0000000012,0.0000702229
servic,0.0000944796,0.0000842672
martial,0.0001637638,0.0000772450
background,0.0001858088,0.0001615108
comedi,0.0011400408,0.0013201655
exagger,0.0000598376,0.0000000014
nonetheless,0.0000787332,0.0000000014
critiqu,0.0000755840,0.0000948004
blend,0.0000881811,0.0000000014
superhero,0.0000000012,0.0000632007
martian,0.0000000012,0.0000912893
overact,0.0000000012,0.0000807561
ellen,0.0000566883,0.0000000014
meg,0.0000598376,0.0000877782
breath,0.0001133753,0.0001018225
cinemat,0.0001858088,0.0001509776
ball,0.0001039275,0.0001334222
mel,0.0001417189,0.0000737339
men,0.0008314113,0.0006109284
repeat,0.0000000012,0.0001193779
sitcom,0.0000661361,0.0001158668
met,0.0000787332,0.0000807561
fulfil,0.0001102260,0.0000000014
make,0.0041979922,0.0042694683
capit,0.0000000012,0.0000912893
banal,0.0000000012,0.0000632007
competit,0.0000661361,0.0000000014
thread,0.0000000012,0.0000632007
stake,0.0000566883,0.0000000014
dub,0.0000598376,0.0000632007
fright,0.0000000012,0.0000772450
dud,0.0000000012,0.0000702229
due,0.0002834365,0.0002176880
gratuit,0.0000000012,0.0000842672
threat,0.0001133753,0.0000702229
breast,0.0000000012,0.0001228890
princip,0.0000724347,0.0000632007
inform,0.0001889581,0.0002071548
depend,0.0000629868,0.0000912893
about,0.0042830228,0.0050489268
commit,0.0001732117,0.0001439554
lola,0.0000629868,0.0000000014
cure,0.0000566883,0.0000000014
danger,0.0002110030,0.0002141769
crash,0.0001669131,0.0001755551
patch,0.0000566883,0.0002422655
character,0.0001669131,0.0001228890
bank,0.0001511667,0.0000912893
dvd,0.0001574653,0.0000667118
bang,0.0000000012,0.0001404444
stick,0.0001574653,0.0001509776
band,0.0001858088,0.0001755551
height,0.0000566883,0.0000000014
10,0.0005259311,0.0006039062
boxer,0.0000566883,0.0000000014
12,0.0000787332,0.0000877782
13,0.0001228232,0.0001299111
15,0.0000881811,0.0001158668
17,0.0001039275,0.0000632007
myself,0.0002047045,0.0002843984
invent,0.0001543160,0.0001439554
sleepi,0.0000818825,0.0000000014
benefit,0.0000850318,0.0000807561
labor,0.0000944796,0.0000000014
miller,0.0001070768,0.0001123558
empir,0.0000787332,0.0000000014
encount,0.0001858088,0.0001720440
20,0.0001039275,0.0001615108
male,0.0001732117,0.0001790662
qualiti,0.0002708394,0.0003195092
25,0.0000535390,0.0000000014
hasn't,0.0001228232,0.0001369333
mib,0.0000629868,0.0000000014
lone,0.0001480174,0.0001018225
mid,0.0000913304,0.0000737339
cute,0.0001858088,0.0001895994
long,0.0011337422,0.0011727003
fell,0.0000000012,0.0000596896
trooper,0.0001637638,0.0001334222
industri,0.0001732117,0.0001439554
defin,0.0001511667,0.0000842672
relationship,0.0007085894,0.0004704854
mix,0.0002456451,0.0001825773
30,0.0000944796,0.0000983115
everydai,0.0000692854,0.0000000014
bother,0.0000000012,0.0001685330
though,0.0012975048,0.0011867446
childhood,0.0001007782,0.0000596896
star,0.0018297332,0.0017871384
polit,0.0004849904,0.0001544887
appeal,0.0002456451,0.0002247102
gordon,0.0000000012,0.0000737339
dirti,0.0000724347,0.0000772450
appear,0.0007621271,0.0010357684
stab,0.0000692854,0.0000912893
polic,0.0003212278,0.0003405756
progress,0.0001606145,0.0001299111
oper,0.0001858088,0.0001720440
nurs,0.0000598376,0.0000000014
40,0.0000692854,0.0000702229
